id;title;link
338252416;Computational_network_biology_Data_model_and_applications;https://www.researchgate.net/publication/338252416_Computational_network_biology_Data_model_and_applications
335854703;Learning_interpretable_disease_self-representations_for_drug_repositioning;https://www.researchgate.net/publication/335854703_Learning_interpretable_disease_self-representations_for_drug_repositioning
346638444;Human_Gene_Functional_Network-Informed_Prediction_of_HIV-1_Host_Dependency_Factors;https://www.researchgate.net/publication/346638444_Human_Gene_Functional_Network-Informed_Prediction_of_HIV-1_Host_Dependency_Factors
343493861;Network-based_disease_gene_prioritization_based_on_Protein-Protein_Interaction_Networks;https://www.researchgate.net/publication/343493861_Network-based_disease_gene_prioritization_based_on_Protein-Protein_Interaction_Networks
334996548;Supervised-learning_is_an_accurate_method_for_network-based_gene_classification;https://www.researchgate.net/publication/334996548_Supervised-learning_is_an_accurate_method_for_network-based_gene_classification
339039000;Human_Digital_Twin_for_Fitness_Management;https://www.researchgate.net/publication/339039000_Human_Digital_Twin_for_Fitness_Management
345849626;Explainable_Machine_Learning_for_Early_Assessment_of_COVID-19_Risk_Prediction_in_Emergency_Departments;https://www.researchgate.net/publication/345849626_Explainable_Machine_Learning_for_Early_Assessment_of_COVID-19_Risk_Prediction_in_Emergency_Departments
339950952;Network-based_drug_repurposing_for_novel_coronavirus_2019-nCoVSARS-CoV-2;https://www.researchgate.net/publication/339950952_Network-based_drug_repurposing_for_novel_coronavirus_2019-nCoVSARS-CoV-2
347819544;Personalized_information_diffusion_in_signed_social_networks;https://www.researchgate.net/publication/347819544_Personalized_information_diffusion_in_signed_social_networks
345316821;Pathway_enrichment_analysis_of_virus-host_interactome_and_prioritization_of_novel_compounds_targeting_the_spike_glycoprotein_receptor_binding_domain-human_angiotensin-converting_enzyme_2_interface_to_;https://www.researchgate.net/publication/345316821_Pathway_enrichment_analysis_of_virus-host_interactome_and_prioritization_of_novel_compounds_targeting_the_spike_glycoprotein_receptor_binding_domain-human_angiotensin-converting_enzyme_2_interface_to_
342641545;A_Network_Medicine_Approach_to_Investigation_and_Population-based_Validation_of_Disease_Manifestations_and_Drug_Repurposing_for_COVID-19;https://www.researchgate.net/publication/342641545_A_Network_Medicine_Approach_to_Investigation_and_Population-based_Validation_of_Disease_Manifestations_and_Drug_Repurposing_for_COVID-19
341848581;Investigation_of_Some_Antiviral_N-Heterocycles_as_COVID_19_Drug_Molecular_Docking_and_DFT_Calculations;https://www.researchgate.net/publication/341848581_Investigation_of_Some_Antiviral_N-Heterocycles_as_COVID_19_Drug_Molecular_Docking_and_DFT_Calculations
341608479;Predicting_Metabolite-Disease_Associations_Based_on_Linear_Neighborhood_Similarity_with_Improved_Bipartite_Network_Projection_Algorithm;https://www.researchgate.net/publication/341608479_Predicting_Metabolite-Disease_Associations_Based_on_Linear_Neighborhood_Similarity_with_Improved_Bipartite_Network_Projection_Algorithm
340662435;SI-spreading-based_network_embedding_in_static_and_temporal_networks;https://www.researchgate.net/publication/340662435_SI-spreading-based_network_embedding_in_static_and_temporal_networks
339519503;Individualized_genetic_network_analysis_reveals_new_therapeutic_vulnerabilities_in_6700_cancer_genomes;https://www.researchgate.net/publication/339519503_Individualized_genetic_network_analysis_reveals_new_therapeutic_vulnerabilities_in_6700_cancer_genomes
346264903;Synthesis_anti-bacterial_evaluation_DFT_study_and_molecular_docking_as_a_potential_3-chymotrypsin-like_protease_3CLpro_of_SARS-CoV-2_inhibitors_of_a_novel_Schiff_bases;https://www.researchgate.net/publication/346264903_Synthesis_anti-bacterial_evaluation_DFT_study_and_molecular_docking_as_a_potential_3-chymotrypsin-like_protease_3CLpro_of_SARS-CoV-2_inhibitors_of_a_novel_Schiff_bases
339058586;Network-based_Drug_Repurposing_for_Human_Coronavirus;https://www.researchgate.net/publication/339058586_Network-based_Drug_Repurposing_for_Human_Coronavirus
341783650;Data_integration_through_heterogeneous_ensembles_for_protein_function_prediction;https://www.researchgate.net/publication/341783650_Data_integration_through_heterogeneous_ensembles_for_protein_function_prediction
346933747;A_Probabilistic_Graphical_Model_Foundation_for_Enabling_Predictive_Digital_Twins_at_Scale;https://www.researchgate.net/publication/346933747_A_Probabilistic_Graphical_Model_Foundation_for_Enabling_Predictive_Digital_Twins_at_Scale
345373895;HospiT'Win_a_digital_twin_framework_for_patients'_pathways_real-time_monitoring_and_hospital_organizational_resilience_capacity_enhancement;https://www.researchgate.net/publication/345373895_HospiT'Win_a_digital_twin_framework_for_patients'_pathways_real-time_monitoring_and_hospital_organizational_resilience_capacity_enhancement
341302014;Complex_Data_Imputation_by_Auto-Encoders_and_Convolutional_Neural_Networks-A_Case_Study_on_Genome_Gap-Filling;https://www.researchgate.net/publication/341302014_Complex_Data_Imputation_by_Auto-Encoders_and_Convolutional_Neural_Networks-A_Case_Study_on_Genome_Gap-Filling
341209498;Conceptual_framework_of_Digital_Health_Public_Emergency_System_digital_twins_and_multiparadigm_simulation;https://www.researchgate.net/publication/341209498_Conceptual_framework_of_Digital_Health_Public_Emergency_System_digital_twins_and_multiparadigm_simulation
347897708;Familiar_dermatologic_drugs_as_therapies_for_COVID-19;https://www.researchgate.net/publication/347897708_Familiar_dermatologic_drugs_as_therapies_for_COVID-19
348151632;A_Scoping_Review_a_global_nightmare_novel_Coronavirus_Infection_COVID-19_in_humans;https://www.researchgate.net/publication/348151632_A_Scoping_Review_a_global_nightmare_novel_Coronavirus_Infection_COVID-19_in_humans
348080295;A_novel_virtual_screening_procedure_identifies_Pralatrexate_as_inhibitor_of_SARS-CoV-2_RdRp_and_it_reduces_viral_replication_in_vitro;https://www.researchgate.net/publication/348080295_A_novel_virtual_screening_procedure_identifies_Pralatrexate_as_inhibitor_of_SARS-CoV-2_RdRp_and_it_reduces_viral_replication_in_vitro
348034763;Economic_Capital_Health_Crisis_and_the_Governmental_Habitus_in_the_Age_of_Covid-19_in_Indonesia_A_Critical_Review_Age_of_Covid-19_in_Indonesia_A_Critical_Review;https://www.researchgate.net/publication/348034763_Economic_Capital_Health_Crisis_and_the_Governmental_Habitus_in_the_Age_of_Covid-19_in_Indonesia_A_Critical_Review_Age_of_Covid-19_in_Indonesia_A_Critical_Review
347865975;SNPnexus_COVID_Facilitating_the_analysis_of_COVID-19_host_genetics;https://www.researchgate.net/publication/347865975_SNPnexus_COVID_Facilitating_the_analysis_of_COVID-19_host_genetics
346514119;A_Network_Medicine_Approach_to_Drug_Repurposing_for_Chronic_Pancreatitis;https://www.researchgate.net/publication/346514119_A_Network_Medicine_Approach_to_Drug_Repurposing_for_Chronic_Pancreatitis
345785903;Network_Controllability-Based_Prioritization_of_Candidates_for_SARS-CoV-2_Drug_Repositioning;https://www.researchgate.net/publication/345785903_Network_Controllability-Based_Prioritization_of_Candidates_for_SARS-CoV-2_Drug_Repositioning
345486120;Targeting_Host_Defense_System_and_Rescuing_Compromised_Mitochondria_to_Increase_Tolerance_against_Pathogens_by_Melatonin_May_Impact_Outcome_of_Deadly_Virus_Infection_Pertinent_to_COVID-19;https://www.researchgate.net/publication/345486120_Targeting_Host_Defense_System_and_Rescuing_Compromised_Mitochondria_to_Increase_Tolerance_against_Pathogens_by_Melatonin_May_Impact_Outcome_of_Deadly_Virus_Infection_Pertinent_to_COVID-19
345468721;A_Web-Based_Platform_on_Coronavirus_Disease-19_to_Maintain_Predicted_Diagnostic_Drug_and_Vaccine_Candidates;https://www.researchgate.net/publication/345468721_A_Web-Based_Platform_on_Coronavirus_Disease-19_to_Maintain_Predicted_Diagnostic_Drug_and_Vaccine_Candidates
345140495;Potential_Drugs_for_Treating_COVID-19_Infection;https://www.researchgate.net/publication/345140495_Potential_Drugs_for_Treating_COVID-19_Infection
344421996;Artificial_intelligence_in_COVID-19_drug_repurposing;https://www.researchgate.net/publication/344421996_Artificial_intelligence_in_COVID-19_drug_repurposing
343926095;Aryl_Hydrocarbon_Receptor_Role_in_Co-Ordinating_SARS-CoV-2_Entry_and_Symptomatology_Linking_Cytotoxicity_Changes_in_COVID-19_and_Cancers_Modulation_by_Racial_Discrimination_Stress;https://www.researchgate.net/publication/343926095_Aryl_Hydrocarbon_Receptor_Role_in_Co-Ordinating_SARS-CoV-2_Entry_and_Symptomatology_Linking_Cytotoxicity_Changes_in_COVID-19_and_Cancers_Modulation_by_Racial_Discrimination_Stress
343320823;Potential_Therapeutic_Agents_and_Associated_Bioassay_Data_for_COVID-19_and_Related_Human_Coronavirus_Infections;https://www.researchgate.net/publication/343320823_Potential_Therapeutic_Agents_and_Associated_Bioassay_Data_for_COVID-19_and_Related_Human_Coronavirus_Infections
346140791;Drug_and_Drug-like_Molecule_Binding_to_Interface_of_SARS-CoV-2_Sproteinhuman_ACE2_Complex_A_Density_Functional_Theory_Study;https://www.researchgate.net/publication/346140791_Drug_and_Drug-like_Molecule_Binding_to_Interface_of_SARS-CoV-2_Sproteinhuman_ACE2_Complex_A_Density_Functional_Theory_Study
347798030;First_COVID-19_molecular_docking_with_a_chalcone-based_compound_Synthesis_single-crystal_structure_and_Hirshfeld_surface_analysis_study;https://www.researchgate.net/publication/347798030_First_COVID-19_molecular_docking_with_a_chalcone-based_compound_Synthesis_single-crystal_structure_and_Hirshfeld_surface_analysis_study
347193933;In_silico_identification_of_SARS-CoV-2_spike_S_protein-ACE2_complex_inhibitors_from_eight_Tecoma_species_and_cultivars_analyzed_by_LC-MS;https://www.researchgate.net/publication/347193933_In_silico_identification_of_SARS-CoV-2_spike_S_protein-ACE2_complex_inhibitors_from_eight_Tecoma_species_and_cultivars_analyzed_by_LC-MS
346334102;Detailed_molecular_interactions_of_favipiravir_with_SARS-CoV-2_SARS-CoV_MERS-CoV_and_influenza_virus_polymerases_in_silico;https://www.researchgate.net/publication/346334102_Detailed_molecular_interactions_of_favipiravir_with_SARS-CoV-2_SARS-CoV_MERS-CoV_and_influenza_virus_polymerases_in_silico
345987646;New_Rod-Like_H-Bonded_Assembly_Systems_Mesomorphic_and_Geometrical_Aspects;https://www.researchgate.net/publication/345987646_New_Rod-Like_H-Bonded_Assembly_Systems_Mesomorphic_and_Geometrical_Aspects
344692729;Quinazoline-Schiff_base_conjugates_In_silico_study_and_ADMET_predictions_as_multi-target_inhibitors_of_coronavirus_SARS-CoV-2_proteins;https://www.researchgate.net/publication/344692729_Quinazoline-Schiff_base_conjugates_In_silico_study_and_ADMET_predictions_as_multi-target_inhibitors_of_coronavirus_SARS-CoV-2_proteins
344430845;Design_and_optimization_of_a_subunit_vaccine_targeting_COVID-19_molecular_shreds_using_an_immunoinformatics_framework;https://www.researchgate.net/publication/344430845_Design_and_optimization_of_a_subunit_vaccine_targeting_COVID-19_molecular_shreds_using_an_immunoinformatics_framework
343578529;Study_of_the_structural_chemical_descriptors_and_optoelectronic_properties_of_the_drugs_Hydroxychloroquine_and_Azithromycin;https://www.researchgate.net/publication/343578529_Study_of_the_structural_chemical_descriptors_and_optoelectronic_properties_of_the_drugs_Hydroxychloroquine_and_Azithromycin
343663333;Optical_and_Geometrical_Characterizations_of_Non-Linear_Supramolecular_Liquid_Crystal_Complexes;https://www.researchgate.net/publication/343663333_Optical_and_Geometrical_Characterizations_of_Non-Linear_Supramolecular_Liquid_Crystal_Complexes
344343134;Role_of_Proteolytic_Enzymes_In_the_Covid-19_Infection_And_Promising_Therapeutic_Approaches;https://www.researchgate.net/publication/344343134_Role_of_Proteolytic_Enzymes_In_the_Covid-19_Infection_And_Promising_Therapeutic_Approaches
342601799;Pharmacogenomics_Meets_Precision_Cardio-Oncology_Is_there_synergistic_potential;https://www.researchgate.net/publication/342601799_Pharmacogenomics_Meets_Precision_Cardio-Oncology_Is_there_synergistic_potential
343020064;Mysterious_Side_of_COVID-19_Pandemic_Children;https://www.researchgate.net/publication/343020064_Mysterious_Side_of_COVID-19_Pandemic_Children
344717818;A_Drug_Repositioning_Algorithm_Based_on_Deep_Auto-Encoder_and_Adaptive_Fusion;https://www.researchgate.net/publication/344717818_A_Drug_Repositioning_Algorithm_Based_on_Deep_Auto-Encoder_and_Adaptive_Fusion
340019652;Network_Bioinformatics_Analysis_Provides_Insight_into_Drug_Repurposing_for_COVID-2019;https://www.researchgate.net/publication/340019652_Network_Bioinformatics_Analysis_Provides_Insight_into_Drug_Repurposing_for_COVID-2019
339624238;Coronavirus_disease_COVID-19_and_neonate_What_neonatologist_need_to_know;https://www.researchgate.net/publication/339624238_Coronavirus_disease_COVID-19_and_neonate_What_neonatologist_need_to_know
344782362;Molecular_characterization_pathogen-host_interaction_pathway_and_in_silico_approaches_for_vaccine_design_against_COVID-19;https://www.researchgate.net/publication/344782362_Molecular_characterization_pathogen-host_interaction_pathway_and_in_silico_approaches_for_vaccine_design_against_COVID-19
347890010;Tumour_Microenvironment_Roles_of_the_Aryl_Hydrocarbon_Receptor_O-GlcNAcylation_Acetyl-CoA_and_Melatonergic_Pathway_in_Regulating_Dynamic_Metabolic_Interactions_across_Cell_Types-Tumour_Microenvironmen;https://www.researchgate.net/publication/347890010_Tumour_Microenvironment_Roles_of_the_Aryl_Hydrocarbon_Receptor_O-GlcNAcylation_Acetyl-CoA_and_Melatonergic_Pathway_in_Regulating_Dynamic_Metabolic_Interactions_across_Cell_Types-Tumour_Microenvironmen
347951684;Increased_kynurenine-to-tryptophan_ratio_in_the_serum_of_patients_infected_with_SARS-CoV2_An_observational_cohort_study;https://www.researchgate.net/publication/347951684_Increased_kynurenine-to-tryptophan_ratio_in_the_serum_of_patients_infected_with_SARS-CoV2_An_observational_cohort_study
347352396;Functional_and_druggability_analysis_of_the_SARS-CoV-2_proteome;https://www.researchgate.net/publication/347352396_Functional_and_druggability_analysis_of_the_SARS-CoV-2_proteome
345023312;Ebselen_disulfiram_carmofur_PX-12_tideglusib_and_shikonin_are_non-specific_promiscuous_SARS-CoV-2_main_protease_inhibitors;https://www.researchgate.net/publication/345023312_Ebselen_disulfiram_carmofur_PX-12_tideglusib_and_shikonin_are_non-specific_promiscuous_SARS-CoV-2_main_protease_inhibitors
347293905;Drug_designing_against_NSP15_of_SARS-COV2_via_high_throughput_computational_screening_and_structural_dynamics_approach;https://www.researchgate.net/publication/347293905_Drug_designing_against_NSP15_of_SARS-COV2_via_high_throughput_computational_screening_and_structural_dynamics_approach
345673832;A_computational_study_to_disclose_potential_drugs_and_vaccine_ensemble_for_COVID-19_conundrum;https://www.researchgate.net/publication/345673832_A_computational_study_to_disclose_potential_drugs_and_vaccine_ensemble_for_COVID-19_conundrum
345321853;Determination_of_the_structural_electronic_optoelectronic_and_thermodynamic_properties_of_the_methylxanthine_molecules_theophylline_and_theobromine;https://www.researchgate.net/publication/345321853_Determination_of_the_structural_electronic_optoelectronic_and_thermodynamic_properties_of_the_methylxanthine_molecules_theophylline_and_theobromine
347844082;Amantadine_for_COVID-19;https://www.researchgate.net/publication/347844082_Amantadine_for_COVID-19
347185103;Investigation_on_two_homologus_series_of_ferroelectric_hydrogen_bond_liquid_crystals_derived_from_camphoric_acid_and_alkyloxyalkyl_benzoic_acids;https://www.researchgate.net/publication/347185103_Investigation_on_two_homologus_series_of_ferroelectric_hydrogen_bond_liquid_crystals_derived_from_camphoric_acid_and_alkyloxyalkyl_benzoic_acids
344418646;Nematogenic_Laterally_Substituted_Supramolecular_H-Bonded_Complexes_Based_on_Flexible_Core;https://www.researchgate.net/publication/344418646_Nematogenic_Laterally_Substituted_Supramolecular_H-Bonded_Complexes_Based_on_Flexible_Core
347443154;Biochemical_and_biophysical_characterization_of_the_main_protease_3-chymotrypsin-like_protease_3CLpro_from_the_novel_coronavirus_SARS-CoV_2;https://www.researchgate.net/publication/347443154_Biochemical_and_biophysical_characterization_of_the_main_protease_3-chymotrypsin-like_protease_3CLpro_from_the_novel_coronavirus_SARS-CoV_2
346793441;Gain-of-function_assay_for_SARS-CoV-2_M_pro_inhibition_in_living_cells;https://www.researchgate.net/publication/346793441_Gain-of-function_assay_for_SARS-CoV-2_M_pro_inhibition_in_living_cells
345940991;Mesomorphic_Optical_and_DFT_Aspects_of_Near_to_Room-Temperature_Calamitic_Liquid_Crystal;https://www.researchgate.net/publication/345940991_Mesomorphic_Optical_and_DFT_Aspects_of_Near_to_Room-Temperature_Calamitic_Liquid_Crystal
346762978;A_network_medicine_approach_to_investigation_and_population-based_validation_of_disease_manifestations_and_drug_repurposing_for_COVID-19;https://www.researchgate.net/publication/346762978_A_network_medicine_approach_to_investigation_and_population-based_validation_of_disease_manifestations_and_drug_repurposing_for_COVID-19
347071891;Immunogenetic_Association_Underlying_Severe_COVID-19;https://www.researchgate.net/publication/347071891_Immunogenetic_Association_Underlying_Severe_COVID-19
347361401;Patient-Derived_Tumor_Organoids_for_Drug_Repositioning_in_Cancer_Care_A_Promising_Approach_in_the_Era_of_Tailored_Treatment;https://www.researchgate.net/publication/347361401_Patient-Derived_Tumor_Organoids_for_Drug_Repositioning_in_Cancer_Care_A_Promising_Approach_in_the_Era_of_Tailored_Treatment
347452179;Enhancement_of_the_IFN-b-induced_host_signature_informs_repurposed_drugs_for_COVID-19;https://www.researchgate.net/publication/347452179_Enhancement_of_the_IFN-b-induced_host_signature_informs_repurposed_drugs_for_COVID-19
346570972;A_Review_on_Novel_Coronavirus_Outbreak_Current_Scenario_of_Bangladesh;https://www.researchgate.net/publication/346570972_A_Review_on_Novel_Coronavirus_Outbreak_Current_Scenario_of_Bangladesh
347000672;Development_of_a_nano-luciferase_based_assay_to_measure_the_binding_of_SARS-CoV-2_spike_receptor_binding_domain_to_ACE-2;https://www.researchgate.net/publication/347000672_Development_of_a_nano-luciferase_based_assay_to_measure_the_binding_of_SARS-CoV-2_spike_receptor_binding_domain_to_ACE-2
347796007;PharmKG_a_dedicated_knowledge_graph_benchmark_for_bomedical_data_mining;https://www.researchgate.net/publication/347796007_PharmKG_a_dedicated_knowledge_graph_benchmark_for_bomedical_data_mining
347913098;Broad-spectrum_therapeutics_A_new_antimicrobial_class;https://www.researchgate.net/publication/347913098_Broad-spectrum_therapeutics_A_new_antimicrobial_class
347084721;Therapeutic_Potential_of_Mesenchymal_Stem_Cells_and_Their_Secretome_in_the_Treatment_of_SARS-CoV-2-Induced_Acute_Respiratory_Distress_Syndrome;https://www.researchgate.net/publication/347084721_Therapeutic_Potential_of_Mesenchymal_Stem_Cells_and_Their_Secretome_in_the_Treatment_of_SARS-CoV-2-Induced_Acute_Respiratory_Distress_Syndrome
346040693;Molecular_targets_and_system_biology_approaches_for_drug_repurposing_against_SARS-CoV-2;https://www.researchgate.net/publication/346040693_Molecular_targets_and_system_biology_approaches_for_drug_repurposing_against_SARS-CoV-2
346437115;Can_Melatonin_Be_a_Potential_Silver_Bullet_in_Treating_COVID-19_Patients;https://www.researchgate.net/publication/346437115_Can_Melatonin_Be_a_Potential_Silver_Bullet_in_Treating_COVID-19_Patients
347431062;Shift_work_is_associated_with_positive_COVID-19_status_in_hospitalised_patients;https://www.researchgate.net/publication/347431062_Shift_work_is_associated_with_positive_COVID-19_status_in_hospitalised_patients
347512391;Association_of_working_shifts_inside_and_outside_of_healthcare_with_risk_of_severe_COVID-19_An_observational_study;https://www.researchgate.net/publication/347512391_Association_of_working_shifts_inside_and_outside_of_healthcare_with_risk_of_severe_COVID-19_An_observational_study
346824357;Immunoprotective_potential_of_Ayurvedic_herb_Kalmegh_Andrographis_paniculata_against_respiratory_viral_infections_-_LC-MSMS_and_network_pharmacology_analysis;https://www.researchgate.net/publication/346824357_Immunoprotective_potential_of_Ayurvedic_herb_Kalmegh_Andrographis_paniculata_against_respiratory_viral_infections_-_LC-MSMS_and_network_pharmacology_analysis
